ID,Title,Author,Theme,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
B99D-0000-03B3-1BA4,?!²,Dean,sb3,Expert,7.19%,33,77,23,320,DE,---,https://supermariomakerbookmark.nintendo.net/courses/B99D-0000-03B3-1BA4
4BC4-0000-03DF-4E40,smb 3 coriente bajo el agua,chino,sb3,Normal,18.79%,19,45,28,149,US,---,https://supermariomakerbookmark.nintendo.net/courses/4BC4-0000-03DF-4E40
BC6F-0000-03B7-3B39,Sorry for the inactivity,Chinis,sb3,Expert,8.81%,41,96,37,420,MX,---,https://supermariomakerbookmark.nintendo.net/courses/BC6F-0000-03B7-3B39
0730-0000-03AE-6BEC,Underwater Trip(2/3),レクク,sb3,Easy,36.67%,25,59,44,120,JP,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/0730-0000-03AE-6BEC
B6D1-0000-03E7-5C26,sous l eau passage ,yanis34,sb3,Easy,50.00%,6,15,11,22,FR,---,https://supermariomakerbookmark.nintendo.net/courses/B6D1-0000-03E7-5C26
451A-0000-03E2-043C,Blooper&#39;s underwater cave,Hugo,sb3,Normal,13.16%,5,13,5,38,NL,---,https://supermariomakerbookmark.nintendo.net/courses/451A-0000-03E2-043C
58ED-0000-03DD-9197,Super Seaweed Story,Kohkelxon,sb3,Easy,33.33%,5,12,6,18,FI,---,https://supermariomakerbookmark.nintendo.net/courses/58ED-0000-03DD-9197
5826-0000-03AA-AF7C,Ballistic Underwater Missiles,logan,sb3,Normal,16.98%,5,12,9,53,US,---,https://supermariomakerbookmark.nintendo.net/courses/5826-0000-03AA-AF7C
9B2F-0000-03E3-EACC,ドッペルゲンガー　Doppelganger,チョコ/tyoko♪,sb3,Easy,90.74%,17,51,49,54,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9B2F-0000-03E3-EACC
61BE-0000-03CF-883D,7-3 Forgotten Underwater Palace,☆★Nick★☆,sb3,Normal,13.00%,14,36,13,100,US,---,https://supermariomakerbookmark.nintendo.net/courses/61BE-0000-03CF-883D
268B-0000-03CE-920B,#139 Omastar,Blue,sb3,Expert,2.71%,14,34,9,332,DE,---,https://supermariomakerbookmark.nintendo.net/courses/268B-0000-03CE-920B
847C-0000-03D9-1DBE,NEW SMB3 Level C-2       [Gio22],Gio22,sb3,Normal,17.07%,16,39,14,82,IT,---,https://supermariomakerbookmark.nintendo.net/courses/847C-0000-03D9-1DBE
FC62-0000-03D5-8971,Time for Preswision,Rama,sb3,Super Expert,0.31%,11,33,2,642,CA,---,https://supermariomakerbookmark.nintendo.net/courses/FC62-0000-03D5-8971
1F70-0000-03C7-CCDF,#130 Gyarados,Red,sb3,Super Expert,0.44%,26,71,5,1130,US,---,https://supermariomakerbookmark.nintendo.net/courses/1F70-0000-03C7-CCDF
7040-0000-03C9-4D2D,中型マップマリオ　試作品,G　おにぎり,sb3,Normal,18.80%,28,78,47,250,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7040-0000-03C9-4D2D
8D09-0000-03CC-117A,♡SR|Gorfaи You Are Best♡,SR|Joel,sb3,Super Expert,0.48%,17,43,2,419,MX,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/8D09-0000-03CC-117A
7744-0000-03C3-54FE,#119 Seaking,Blue,sb3,Expert,1.54%,23,59,10,651,DE,---,https://supermariomakerbookmark.nintendo.net/courses/7744-0000-03C3-54FE
9751-0000-03C2-0E0F,#091 Cloyster,Blue,sb3,Expert,3.09%,23,57,15,486,DE,---,https://supermariomakerbookmark.nintendo.net/courses/9751-0000-03C2-0E0F
B259-0000-03E6-A082,Infiltrating Bowser Bay Castle,Lukas,sb3,Expert,4.94%,12,33,12,243,DK,Puzzle,https://supermariomakerbookmark.nintendo.net/courses/B259-0000-03E6-A082
BA70-0000-03E2-448E,Diving Hazard,Philip,sb3,Expert,7.84%,4,10,4,51,US,---,https://supermariomakerbookmark.nintendo.net/courses/BA70-0000-03E2-448E
D33B-0000-03E2-2021,Medusas Lair,regis,sb3,Easy,43.75%,4,11,7,16,CA,---,https://supermariomakerbookmark.nintendo.net/courses/D33B-0000-03E2-2021
8C0E-0000-03DC-E8E6,Break it!,Einzeller,sb3,Normal,8.74%,8,22,9,103,DE,---,https://supermariomakerbookmark.nintendo.net/courses/8C0E-0000-03DC-E8E6
2C09-0000-03DA-8E39,Submarine Shindig,Jake,sb3,Easy,59.09%,6,16,13,22,GB,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/2C09-0000-03DA-8E39
BF16-0000-03D6-D729,カギさがし,ゆりか,sb3,Easy,53.33%,4,11,8,15,JP,Puzzle,https://supermariomakerbookmark.nintendo.net/courses/BF16-0000-03D6-D729
0BEB-0000-03C5-9A38,Not Another Morderhead level ,Antigonish,sb3,Expert,7.39%,12,31,15,203,CA,---,https://supermariomakerbookmark.nintendo.net/courses/0BEB-0000-03C5-9A38
5B5E-0000-03B7-66CB,Not Precision,Jake,sb3,Expert,1.89%,24,67,14,740,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/5B5E-0000-03B7-66CB
5BA6-0000-03D3-0996,♪…PLAY AND FUN!(&gt;_&lt;)…♪,philippo,sb3,Normal,26.75%,38,101,65,243,DE,---,https://supermariomakerbookmark.nintendo.net/courses/5BA6-0000-03D3-0996
0658-0000-03C3-A3C5,Driftwood,Gheb,sb3,Expert,2.69%,30,84,23,855,AT,---,https://supermariomakerbookmark.nintendo.net/courses/0658-0000-03C3-A3C5
6044-0000-039B-21A3,POW Machanic,alistair,sb3,Normal,20.69%,15,39,18,87,GB,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/6044-0000-039B-21A3
40BD-0000-03D3-9941,#171 Lanturn,Silver,sb3,Expert,3.34%,13,41,12,359,DE,---,https://supermariomakerbookmark.nintendo.net/courses/40BD-0000-03D3-9941
B43F-0000-03A6-9177,Laberinto de fuego 2.0,Chinis,sb3,Expert,8.73%,35,94,31,355,MX,---,https://supermariomakerbookmark.nintendo.net/courses/B43F-0000-03A6-9177
A56B-0000-037A-86CC,Underwater Adventure,SuperCloud,sb3,Easy,30.87%,31,80,46,149,CA,---,https://supermariomakerbookmark.nintendo.net/courses/A56B-0000-037A-86CC
EFCE-0000-03D3-ED1D,Danger Room: Sustained Flight A,W.W. Blind,sb3,Super Expert,0.98%,27,71,3,306,US,---,https://supermariomakerbookmark.nintendo.net/courses/EFCE-0000-03D3-ED1D
F9E0-0000-03C5-B433,le grand geek guiggs 2K,guiggs82,sb3,Super Expert,0.71%,9,35,4,560,FR,---,https://supermariomakerbookmark.nintendo.net/courses/F9E0-0000-03C5-B433
21EB-0000-03E4-A073,10 Sheckond Shpeed-Shwim! Shii~!,William,sw,Super Expert,1.49%,20,36,20,1344,AU,---,https://supermariomakerbookmark.nintendo.net/courses/21EB-0000-03E4-A073
8CF7-0000-03E4-9896,DeeDee&#39;s World: Mushroom Lake 2,Usagi,sw,Easy,76.19%,8,17,16,21,SE,---,https://supermariomakerbookmark.nintendo.net/courses/8CF7-0000-03E4-9896
8698-0000-03E2-D3AB,W19-3 Underwater SMW.,Jσsнυα,sw,Easy,70.59%,8,14,12,17,US,---,https://supermariomakerbookmark.nintendo.net/courses/8698-0000-03E2-D3AB
5F66-0000-03BD-BE0B,Sorka Is Wet,Seahorse,sw,Normal,41.03%,12,22,16,39,US,---,https://supermariomakerbookmark.nintendo.net/courses/5F66-0000-03BD-BE0B
1409-0000-03DF-1049,ちょっとしたテクニックが必要な　水中で優雅に冒険する短作冒険物語, α/SMM♪,sw,Expert,5.10%,21,39,8,157,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1409-0000-03DF-1049
85EA-0000-03DA-3DDD,謎の海底神殿(リメイク)　ピンクコインによるセーブ機能付き,ねむのき,sw,Expert,0.79%,17,31,5,634,JP,---,https://supermariomakerbookmark.nintendo.net/courses/85EA-0000-03DA-3DDD
0294-0000-03D9-FF35,Montréal $ud,Groove,sw,Super Expert,0.27%,18,39,6,2203,CA,---,https://supermariomakerbookmark.nintendo.net/courses/0294-0000-03D9-FF35
D912-0000-03E3-52AC,Atlantis City Panic,Yosef,sw,Easy,35.59%,14,27,21,59,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/D912-0000-03E3-52AC
F4A6-0000-03E1-5C9B,低いけど越えられない壁,Mojakun 2,sw,Expert,7.06%,14,26,6,85,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F4A6-0000-03E1-5C9B
CB9F-0000-036D-E06E,The UnChained Ocean,DelisoJan0,sw,Expert,14.35%,28,53,33,230,US,---,https://supermariomakerbookmark.nintendo.net/courses/CB9F-0000-036D-E06E
37AA-0000-03C0-DEAA,Mario Phelps-Gold Medallion 50,CRFraud,sw,Expert,2.91%,25,46,14,481,US,---,https://supermariomakerbookmark.nintendo.net/courses/37AA-0000-03C0-DEAA
23F9-0000-03D5-E9DC,LA CLÉ ET LE POW,nathan,sw,Expert,5.63%,16,30,4,71,BE,---,https://supermariomakerbookmark.nintendo.net/courses/23F9-0000-03D5-E9DC
2591-0000-03D8-705F,New Atlantis City,Yosef,sw,Easy,65.00%,17,33,26,40,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/2591-0000-03D8-705F
D6E0-0000-03D6-B82B,Beacon is bad,beacon,sw,Expert,1.08%,23,47,9,835,US,---,https://supermariomakerbookmark.nintendo.net/courses/D6E0-0000-03D6-B82B
B1A5-0000-03D9-11E0,I wet that tech quick,Danjimaru,sw,Super Expert,0.35%,13,30,4,1152,CH,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/B1A5-0000-03D9-11E0
7DE5-0000-03D7-2D89,先見の明 foresight,ねむのき,sw,Normal,11.85%,33,63,32,270,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/7DE5-0000-03D7-2D89
7F31-0000-03DC-1B45,Spikes in the Coral Reef,Blaise,sw,Easy,14.81%,7,14,8,54,US,---,https://supermariomakerbookmark.nintendo.net/courses/7F31-0000-03DC-1B45
CA49-0000-03BD-7E7A,A Five Second Swim,Aona,sw,Expert,2.12%,21,46,14,659,US,---,https://supermariomakerbookmark.nintendo.net/courses/CA49-0000-03BD-7E7A
48FA-0000-03E9-29B6,A 0% level for ThaB,steffimjau,sw,Super Expert,0.52%,15,39,12,2308,NO,---,https://supermariomakerbookmark.nintendo.net/courses/48FA-0000-03E9-29B6
E612-0000-03D4-8D54,LEAU-FORTE,nathan,sw,Normal,18.80%,23,50,25,133,BE,---,https://supermariomakerbookmark.nintendo.net/courses/E612-0000-03D4-8D54
D33F-0000-03E6-BE6C,Michael Phelps Simulator HD Free,Bode,sw,Expert,0.80%,8,18,2,249,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/D33F-0000-03E6-BE6C
CCA2-0000-03D1-2E90,50sec of Quality Gameplay,Jake,sw,Super Expert,0.15%,41,94,5,3307,US,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/CCA2-0000-03D1-2E90
0F09-0000-03E1-9B6A,Lets go for a swim Mario,steffimjau,sw,Super Expert,0.62%,13,28,9,1443,NO,---,https://supermariomakerbookmark.nintendo.net/courses/0F09-0000-03E1-9B6A
0FF4-0000-03D8-1AE3,sm.world clasico en el agua,chino,sw,Normal,15.47%,27,60,28,181,US,---,https://supermariomakerbookmark.nintendo.net/courses/0FF4-0000-03D8-1AE3
6251-0000-03CA-5388,~水中♪Ver～　うわぁ　やべぇ　やつヤン,メタルベアーズ,sw,Expert,3.00%,29,57,7,233,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6251-0000-03CA-5388
B8AE-0000-03E8-EEE9,Under da sea....Fire?,Jryd,sw,Expert,6.86%,11,22,12,175,CA,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/B8AE-0000-03E8-EEE9
B35A-0000-03E6-77D4,Level 8-3: Hydrothermal Tunnels,Tobert,sw,Normal,20.37%,8,18,11,54,CA,---,https://supermariomakerbookmark.nintendo.net/courses/B35A-0000-03E6-77D4
D54A-0000-03E5-9AA1,RetrOkieH Level 15,RetrOkieH,sw,Expert,3.04%,7,16,7,230,DE,---,https://supermariomakerbookmark.nintendo.net/courses/D54A-0000-03E5-9AA1
3ED0-0000-03E4-BBE0,10s SpeedSwim 3: Galoomba Race,William,sw,Expert,3.04%,8,17,9,296,AU,---,https://supermariomakerbookmark.nintendo.net/courses/3ED0-0000-03E4-BBE0
D56D-0000-03E4-030E,To the Right!,Nolan,sw,Expert,7.78%,10,20,14,180,US,---,https://supermariomakerbookmark.nintendo.net/courses/D56D-0000-03E4-030E
1041-0000-03E3-1A1B,ブロスから逃げろ！escape from Hammer Bros,ねむのき,sw,Normal,8.85%,21,49,27,305,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1041-0000-03E3-1A1B
00DE-0000-03E0-F0CE,One Screen Puzzle #8,Krustbag,sw,Expert,5.49%,13,26,13,237,CA,---,https://supermariomakerbookmark.nintendo.net/courses/00DE-0000-03E0-F0CE
CA72-0000-03DD-4C66,水中ピンクコイン取り！(60s),spw-02,sw,Normal,15.05%,33,71,31,206,JP,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/CA72-0000-03DD-4C66
F68E-0000-03D7-D510,Soaked,Aona,sw,Expert,0.65%,8,31,3,461,US,---,https://supermariomakerbookmark.nintendo.net/courses/F68E-0000-03D7-D510
393E-0000-03CF-60EF,Shin Stupids #2,⇔EternalS⇔,sw,Super Expert,1.19%,10,21,5,420,US,---,https://supermariomakerbookmark.nintendo.net/courses/393E-0000-03CF-60EF
A9CF-0000-03BD-4B02,I ♥ Water Levels: Torpedo Ted,Usagi,sw,Expert,10.93%,28,56,27,247,SE,---,https://supermariomakerbookmark.nintendo.net/courses/A9CF-0000-03BD-4B02
7AAE-0000-038F-DF88,under the sea,Tyrone,sw,Normal,12.24%,6,12,6,49,US,---,https://supermariomakerbookmark.nintendo.net/courses/7AAE-0000-038F-DF88
0A1C-0000-03AF-9FE4,Kaizo Gauntlet - Underwater,Diddle,sw,Expert,2.06%,43,98,20,970,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/0A1C-0000-03AF-9FE4
2C23-0000-03C2-3477,…◆underwater erchant dungeon●…,[FredDerp],sw,Expert,2.87%,21,43,14,488,US,---,https://supermariomakerbookmark.nintendo.net/courses/2C23-0000-03C2-3477
88F4-0000-03CF-87AF,Thx f. 100 Stars/P Switch Kaizo!,Leto II,sw,Super Expert,0.45%,20,52,11,2441,DE,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/88F4-0000-03CF-87AF
800C-0000-03B0-B271,Mario Minigame 2,MariaL,sw,Expert,9.31%,29,61,19,204,IT,---,https://supermariomakerbookmark.nintendo.net/courses/800C-0000-03B0-B271
E8F1-0000-03DD-BE4E,ほねミサイル,(ダイ),sw,Normal,8.03%,13,31,11,137,JP,---,https://supermariomakerbookmark.nintendo.net/courses/E8F1-0000-03DD-BE4E
E588-0000-03C7-EA19,Pit of Frankie:Swimming vs time,Frankie,sw,Expert,3.18%,25,56,24,755,US,---,https://supermariomakerbookmark.nintendo.net/courses/E588-0000-03C7-EA19
2DD6-0000-03D7-5134,DeeDee&#39;s World: Melting Moment 2,Deano,sw,Easy,83.33%,12,26,25,30,AU,---,https://supermariomakerbookmark.nintendo.net/courses/2DD6-0000-03D7-5134
6CB3-0000-03D1-EC15,♪Swim Good♪,swivvvv,sw,Super Expert,0.93%,20,43,4,428,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/6CB3-0000-03D1-EC15
B0EF-0000-03B8-F6AE,Pirate Ship 3-3,Maxi,sw,Easy,63.33%,30,63,57,90,PY,---,https://supermariomakerbookmark.nintendo.net/courses/B0EF-0000-03B8-F6AE
C861-0000-03E4-9889,DeeDee&#39;s World: Mushroom Lake 1,Usagi,sw,Easy,73.08%,9,19,19,26,SE,---,https://supermariomakerbookmark.nintendo.net/courses/C861-0000-03E4-9889
4225-0000-03CB-4BDF,Underwater Spring Avoidance 60s,Cahlroisse,sw,Expert,2.53%,18,43,15,594,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/4225-0000-03CB-4BDF
CF1B-0000-03B6-2457,Perpetual Ocean,Holly,sw,Expert,5.65%,34,76,13,230,GB,---,https://supermariomakerbookmark.nintendo.net/courses/CF1B-0000-03B6-2457
5CDB-0000-0386-F0B0,The 10 Second Underwater POW Run,Dimitri,sw,Expert,0.69%,23,57,7,1010,US,---,https://supermariomakerbookmark.nintendo.net/courses/5CDB-0000-0386-F0B0
329F-0000-03E2-93D1,Underwater Adventureland,Sir Mac,sw,Expert,6.90%,7,15,6,87,US,---,https://supermariomakerbookmark.nintendo.net/courses/329F-0000-03E2-93D1
33BF-0000-03E1-6B9B,Red Ruby Water World,Fennor,sw,Normal,18.00%,7,15,9,50,DE,---,https://supermariomakerbookmark.nintendo.net/courses/33BF-0000-03E1-6B9B
3227-0000-03CD-6D62,Two Screen Garbage -Moister Aona,Aona,sw,Expert,1.98%,14,34,4,202,US,---,https://supermariomakerbookmark.nintendo.net/courses/3227-0000-03CD-6D62
D17F-0000-03B8-6B22,Pirate Ship 3-1,Maxi,sw,Easy,38.04%,25,59,35,92,PY,---,https://supermariomakerbookmark.nintendo.net/courses/D17F-0000-03B8-6B22
E6AA-0000-03D4-8212,Water park,GeeSon23,sw,Expert,1.13%,6,17,2,177,US,---,https://supermariomakerbookmark.nintendo.net/courses/E6AA-0000-03D4-8212
5E87-0000-03D2-263B,Azure Ruins,Nocturne,sw,Easy,35.29%,6,13,6,17,US,---,https://supermariomakerbookmark.nintendo.net/courses/5E87-0000-03D2-263B
F1EA-0000-03B9-3A15,Underwater Stalkers,Sir Mac,sw,Super Expert,3.45%,12,26,8,232,US,---,https://supermariomakerbookmark.nintendo.net/courses/F1EA-0000-03B9-3A15
669F-0000-0390-27DF,Valio World 1-3,ヴァル2,sw,Normal,10.46%,24,69,43,411,JP,---,https://supermariomakerbookmark.nintendo.net/courses/669F-0000-0390-27DF
8A4C-0000-039A-4F9B,ココア平野の海の中。,Sさん,sw,Easy,35.29%,35,76,42,119,JP,---,https://supermariomakerbookmark.nintendo.net/courses/8A4C-0000-039A-4F9B
DC20-0000-03D4-550F,3-2 珊瑚礁の海底要塞/Coral Reef Fortress,ステーキボディ,sw,Easy,45.00%,11,24,18,40,JP,---,https://supermariomakerbookmark.nintendo.net/courses/DC20-0000-03D4-550F
8CC3-0000-03D9-F20E,　全自動19 SUPERMARIOWORLD ,ゆうし,sw,Easy,78.57%,5,11,11,14,JP,---,https://supermariomakerbookmark.nintendo.net/courses/8CC3-0000-03D9-F20E
7C15-0000-03D8-5011,Atlantis,Waluigi A+,sw,Easy,52.78%,10,22,19,36,US,---,https://supermariomakerbookmark.nintendo.net/courses/7C15-0000-03D8-5011
799D-0000-03C0-6A91,紳士大干一分鐘・全自動盾構機(全都得自己動),えんちゃん,sw,Super Expert,0.78%,15,36,2,256,JP,---,https://supermariomakerbookmark.nintendo.net/courses/799D-0000-03C0-6A91
F9C5-0000-03CF-DB3B,シューティングコース,ひでお,sw,Easy,66.67%,9,21,20,30,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F9C5-0000-03CF-DB3B
A5DE-0000-03C4-F433,Dangerous Fishing,MiddleFork,sw,Normal,10.84%,12,27,9,83,US,---,https://supermariomakerbookmark.nintendo.net/courses/A5DE-0000-03C4-F433
638C-0000-03E7-23FF,クリボンの五つの試練　Goomba 5 challenges,ねむのき,sw,Normal,13.40%,11,26,13,97,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/638C-0000-03E7-23FF
8472-0000-03DC-EF0C,Ocean of Treasures &amp; Problems,Javier,sw,Expert,8.10%,25,62,17,210,CL,Puzzle,https://supermariomakerbookmark.nintendo.net/courses/8472-0000-03DC-EF0C
337E-0000-03B9-5C50,Mario Minigame 1-4,MariaL,sw,Expert,4.29%,25,63,12,280,IT,---,https://supermariomakerbookmark.nintendo.net/courses/337E-0000-03B9-5C50
A867-0000-03A3-62B3,すみませんやられたマリオフェチなのでメイン中心でいきます。。。,あつ3,sw,Easy,91.00%,39,92,91,100,JP,---,https://supermariomakerbookmark.nintendo.net/courses/A867-0000-03A3-62B3
FC71-0000-03E7-5C91,forêt de aquatique,yanis34,sw,Easy,41.18%,7,18,14,34,FR,---,https://supermariomakerbookmark.nintendo.net/courses/FC71-0000-03E7-5C91
D07B-0000-039E-D7D1,まったりWater World,あつ3,sw,Easy,55.07%,21,49,38,69,JP,---,https://supermariomakerbookmark.nintendo.net/courses/D07B-0000-039E-D7D1
46EB-0000-03CB-2939,Geothermal Leaks - Rainy Comet,Holly,sw,Normal,9.47%,34,79,18,190,GB,---,https://supermariomakerbookmark.nintendo.net/courses/46EB-0000-03CB-2939
BB94-0000-03E6-1EDC,PRPEACHS UNTERWASSER PALAST 1 !,Sir. Erz 2,sbu,Easy,47.37%,14,24,18,38,DE,---,https://supermariomakerbookmark.nintendo.net/courses/BB94-0000-03E6-1EDC
A62B-0000-03E3-BB4D,Escape From Squid Lake!,PPko,sbu,Expert,11.94%,18,34,16,134,CA,Remix,https://supermariomakerbookmark.nintendo.net/courses/A62B-0000-03E3-BB4D
D159-0000-03DE-8C00,MARIO ZUBESUCH IN ATLANTIS PART8,Sir. Erz,sbu,Easy,50.00%,18,37,29,58,DE,---,https://supermariomakerbookmark.nintendo.net/courses/D159-0000-03DE-8C00
F674-0000-03EA-6BC4,アリガトウ！,みこさん,sbu,Easy,100.00%,8,16,16,16,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F674-0000-03EA-6BC4
E0DC-0000-039D-7AD0,Casual swim for Hammy.,beacon,sbu,Super Expert,0.60%,24,48,9,1498,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/E0DC-0000-039D-7AD0
1893-0000-03DC-C020,Octo Abyss,simen,sbu,Easy,36.13%,33,64,43,119,NO,---,https://supermariomakerbookmark.nintendo.net/courses/1893-0000-03DC-C020
D024-0000-03DF-5959,嵐の前の静けさ　Calm Before the Storm,MAKOTO(^^),sbu,Normal,16.67%,29,51,24,144,JP,Theme,https://supermariomakerbookmark.nintendo.net/courses/D024-0000-03DF-5959
7221-0000-03D7-9D7F,＜水中訓練施設＞,T910,sbu,Expert,6.99%,38,69,16,229,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7221-0000-03D7-9D7F
D4A9-0000-03E4-5EBB,Beat The Clook,SR|Joel,sbu,Super Expert,0.71%,34,66,6,850,MX,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/D4A9-0000-03E4-5EBB
A4D4-0000-03EA-9BD9,第1回　世界大会平泳ぎ障害物選手権　【100m おっさんの部】,Zだんのひろぽんず,sbu,Super Expert,1.69%,18,33,4,237,JP,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/A4D4-0000-03EA-9BD9
0E8F-0000-03CE-A016,年末の水中針コ～ス！　(60s)　時間たっぷり♪,spw-02,sbu,Expert,4.05%,52,97,35,864,JP,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/0E8F-0000-03CE-A016
EB2C-0000-03EA-D2FA,The Lost Maze      (Under Water),Pumpkin,sbu,Easy,43.75%,6,11,7,16,US,---,https://supermariomakerbookmark.nintendo.net/courses/EB2C-0000-03EA-D2FA
9D8D-0000-03E7-84EE,ドッスンに当たるな,♂　オレ人間です。,sbu,Normal,14.58%,6,13,7,48,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9D8D-0000-03E7-84EE
4B02-0000-03D3-0437,ces la basse les glacons,nathan,sbu,Normal,26.87%,33,64,36,134,BE,---,https://supermariomakerbookmark.nintendo.net/courses/4B02-0000-03D3-0437
DC55-0000-03D0-E941,PRPEACHS UNTERWASSER PALAST 1 !,Sir. Erz 2,sbu,Easy,55.17%,23,43,32,58,DE,---,https://supermariomakerbookmark.nintendo.net/courses/DC55-0000-03D0-E941
5295-0000-03E5-4CEC,You will be back 13　　　(Lv1),まさかっちんんWWW,sbu,Easy,16.95%,192,368,80,472,JP,---,https://supermariomakerbookmark.nintendo.net/courses/5295-0000-03E5-4CEC
A0C2-0000-03CA-18A4,H2 Ohh...,Javier,sbu,Easy,31.73%,32,61,33,104,CL,Autoscroll,https://supermariomakerbookmark.nintendo.net/courses/A0C2-0000-03CA-18A4
E426-0000-03E4-B80C,Aquarium 3,まさかっちんんWWW,sbu,Easy,27.65%,193,364,120,434,JP,---,https://supermariomakerbookmark.nintendo.net/courses/E426-0000-03E4-B80C
6702-0000-03E4-B811,Aquarium 4,まさかっちんんWWW,sbu,Easy,14.05%,178,334,51,363,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6702-0000-03E4-B811
BF09-0000-03E5-F990,Aquarium 6,まさかっちんんWWW,sbu,Easy,18.59%,195,369,82,441,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/BF09-0000-03E5-F990
E7A7-0000-03E0-4E7E,何だよう？   (インド洋),まさかっちんんWWW,sbu,Easy,3.25%,238,455,16,492,JP,---,https://supermariomakerbookmark.nintendo.net/courses/E7A7-0000-03E0-4E7E
21C4-0000-03E8-78A3,Cuidemos El Agua Tomemos Cheve.,Rishar21,sbu,Expert,2.76%,9,18,5,181,MX,---,https://supermariomakerbookmark.nintendo.net/courses/21C4-0000-03E8-78A3
2C27-0000-03CD-1452,Minigame with Skewer Clock,lol,sbu,Expert,5.97%,39,78,20,335,US,---,https://supermariomakerbookmark.nintendo.net/courses/2C27-0000-03CD-1452
